"","Stimulus","X","Subject","Trial","Block","ACC","RT","Sex","RTlog","cTrial","condition","WordGender"
"23330","pony",8040,202,26,2,1,510,"male",6.23441072571837,-1.11637670833466,"none","female"
"23331","pony",18452,307,35,7,1,520,"male",6.25382881157547,-0.95479067803405,"female-real","female"
"23332","pony",6059,111,111,7,1,696,"female",6.54534966033442,0.409713577837755,"female-real","female"
"23333","pony",15092,301,81,2,1,590,"female",6.38012253689976,-0.128906523164273,"none","female"
"23334","pony",20589,310,169,7,1,559,"female",6.3261494731551,1.45104577310834,"female-real","female"
"23335","pony",17254,305,33,2,1,768,"female",6.64378973314767,-0.990698684767518,"none","female"
"23336","pony",24121,404,184,7,1,479,"female",6.17170059741091,1.72035582360936,"male-real","female"
"23337","pony",912,102,91,7,1,870,"male",6.76849321164863,0.0506335105030694,"female-real","female"
"23338","pony",7111,113,81,2,1,595,"male",6.38856140554563,-0.128906523164273,"none","female"
"23339","pony",13726,212,12,4,1,705,"male",6.55819780281227,-1.36773275546894,"female-real","female"
"23340","pony",1690,104,4,7,1,877,"female",6.77650699237218,-1.51136478240281,"female-real","female"
"23341","pony",21515,312,67,7,0,531,"male",6.27476202124194,-0.380262570298553,"female-real","female"
"23342","pony",20588,310,169,7,1,559,"female",6.3261494731551,1.45104577310834,"female-real","female"
"23343","pony",18451,307,35,7,1,520,"male",6.25382881157547,-0.95479067803405,"female-real","female"
"23344","pony",11000,207,33,7,0,796,"female",6.67959918584438,-0.990698684767518,"male-real","female"
"23345","pony",369,101,97,7,1,591,"female",6.3818160174061,0.158357530703475,"female-real","female"
"23346","pony",12744,210,54,4,1,729,"male",6.59167373200866,-0.613664614066099,"female-real","female"
"23347","pony",18453,307,35,7,1,520,"male",6.25382881157547,-0.95479067803405,"female-real","female"
"23348","pony",10340,206,23,2,1,605,"female",6.40522845803084,-1.17023871843486,"none","female"
"23349","pony",15366,301,185,7,1,835,"female",6.72743172485086,1.73830982697609,"female-real","female"
"23350","pony",914,102,91,7,1,870,"male",6.76849321164863,0.0506335105030694,"female-real","female"
"23351","pony",8771,203,56,2,1,544,"female",6.29894924685594,-0.57775660733263,"none","female"
"23352","pony",22285,401,138,4,1,805,"female",6.69084227741856,0.89447166873958,"female-real","female"
"23353","pony",11360,207,160,4,1,581,"female",6.36475075685191,1.28945974280773,"female-real","female"
"23354","pony",9206,204,19,2,1,418,"female",6.03548143252476,-1.2420547319018,"none","female"
"23355","pony",8773,203,56,2,1,544,"female",6.29894924685594,-0.57775660733263,"none","female"
"23356","pony",4546,109,7,2,1,692,"female",6.53958595561767,-1.45750277230261,"none","female"
"23357","pony",15090,301,81,2,1,590,"female",6.38012253689976,-0.128906523164273,"none","female"
"23358","pony",24525,405,97,4,1,460,"female",6.13122648948314,0.158357530703475,"female-real","female"
"23359","pony",6547,112,82,2,1,476,"male",6.16541785423142,-0.110952519797539,"none","female"
"23360","pony",14279,213,6,2,1,661,"male",6.49375383985169,-1.47545677566934,"none","female"
"23361","pony",27035,409,197,7,0,881,"female",6.78105762593618,1.9537578673769,"male-real","female"
"23362","pony",25127,406,109,4,1,816,"male",6.70441435496411,0.373805571104286,"female-real","female"
"23363","pony",19149,308,71,2,1,681,"female",6.52356230614951,-0.308446556831616,"none","female"
"23364","pony",8240,202,76,4,1,537,"male",6.28599809450886,-0.218676539997945,"female-real","female"
"23365","pony",1152,102,199,4,1,619,"male",6.4281052726846,1.98966587411037,"male-real","female"
"23366","pony",13727,212,12,4,1,705,"male",6.55819780281227,-1.36773275546894,"female-real","female"
"23367","pony",1541,103,127,4,1,978,"female",6.88550967003482,0.696977631705503,"male-real","female"
"23368","pony",27415,410,97,7,1,787,"male",6.6682282484174,0.158357530703475,"male-real","female"
"23369","pony",24523,405,97,4,1,460,"female",6.13122648948314,0.158357530703475,"female-real","female"
"23370","pony",12519,209,177,4,1,1577,"female",7.36327958696304,1.59467780004222,"female-real","female"
"23371","pony",3773,107,128,7,1,617,"female",6.42486902390539,0.714931635072238,"female-real","female"
"23372","pony",17862,306,45,2,0,667,"male",6.50279004591562,-0.775250644366707,"none","female"
"23373","pony",21634,312,100,2,1,561,"male",6.3297209055227,0.212219540803678,"none","female"
"23374","pony",10999,207,33,7,0,796,"female",6.67959918584438,-0.990698684767518,"male-real","female"
"23375","pony",3712,107,97,2,1,473,"female",6.15909538849193,0.158357530703475,"none","female"
"23376","pony",28530,412,98,7,1,764,"male",6.63856778916652,0.176311534070209,"male-real","female"
"23377","pony",10280,205,192,7,1,635,"female",6.45362499889269,1.86398785054323,"male-real","female"
"23378","pony",19032,308,36,4,1,800,"female",6.68461172766793,-0.936836674667316,"male-real","female"
"23379","pony",15644,302,58,7,1,626,"female",6.4393503711001,-0.541848600599162,"female-real","female"
"23380","pony",13294,211,53,4,1,957,"male",6.86380339145295,-0.631618617432833,"female-real","female"
"23381","pony",16699,304,43,2,1,659,"male",6.49072353450251,-0.811158651100176,"none","female"
"23382","pony",22286,401,138,4,1,805,"female",6.69084227741856,0.89447166873958,"female-real","female"
"23383","pony",15643,302,58,7,1,626,"female",6.4393503711001,-0.541848600599162,"female-real","female"
"23384","pony",20990,311,87,2,1,567,"male",6.34035930372775,-0.0211825029638677,"none","female"
"23385","pony",15756,302,87,4,1,492,"female",6.19847871649231,-0.0211825029638677,"male-real","female"
"23386","pony",370,101,97,7,1,591,"female",6.3818160174061,0.158357530703475,"female-real","female"
"23387","pony",22564,402,35,2,1,695,"female",6.54391184556479,-0.95479067803405,"none","female"
"23388","pony",21764,312,147,4,1,624,"male",6.43615036836943,1.05605769904019,"male-real","female"
"23389","pony",5305,110,55,7,1,732,"male",6.59578051396131,-0.595710610699364,"female-real","female"
"23390","pony",21514,312,67,7,0,531,"male",6.27476202124194,-0.380262570298553,"female-real","female"
"23391","pony",7316,113,165,4,1,619,"male",6.4281052726846,1.37922975964141,"male-real","female"
"23392","pony",26706,409,65,2,1,688,"female",6.53378883793334,-0.416170577032022,"none","female"
"23393","pony",19700,309,62,4,0,529,"female",6.2709884318583,-0.470032587132225,"male-real","female"
"23394","pony",8986,203,132,7,1,664,"female",6.49828214947643,0.786747648539175,"male-real","female"
"23395","pony",27034,409,197,7,0,881,"female",6.78105762593618,1.9537578673769,"male-real","female"
"23396","pony",14278,213,6,2,1,661,"male",6.49375383985169,-1.47545677566934,"none","female"
"23397","pony",26102,408,57,2,1,884,"female",6.78445706263764,-0.559802603965896,"none","female"
"23398","pony",7112,113,81,2,1,595,"male",6.38856140554563,-0.128906523164273,"none","female"
"23399","pony",16024,303,7,2,1,734,"female",6.59850902861452,-1.45750277230261,"none","female"
"23400","pony",24357,405,52,2,1,519,"female",6.25190388316589,-0.649572620799567,"none","female"
"23401","pony",23765,404,49,2,1,397,"female",5.98393628068719,-0.70343463089977,"none","female"
"23402","pony",8515,202,174,7,1,500,"male",6.21460809842219,1.54081578994201,"male-real","female"
"23403","pony",913,102,91,7,1,870,"male",6.76849321164863,0.0506335105030694,"female-real","female"
"23404","pony",20407,310,91,4,1,548,"female",6.30627528694802,0.0506335105030694,"male-real","female"
"23405","pony",21218,311,185,4,1,723,"male",6.58340922215876,1.73830982697609,"male-real","female"
"23406","pony",19518,309,16,7,1,515,"female",6.24416690066374,-1.295916742002,"female-real","female"
"23407","pony",17463,305,92,7,1,580,"female",6.36302810354046,0.0685875138698037,"female-real","female"
"23408","pony",8985,203,132,7,1,664,"female",6.49828214947643,0.786747648539175,"male-real","female"
"23409","pony",13931,212,68,7,1,708,"male",6.56244409369372,-0.362308566931819,"male-real","female"
"23410","pony",22800,402,105,4,1,552,"female",6.31354804627709,0.301989557637349,"female-real","female"
"23411","pony",15755,302,87,4,1,492,"female",6.19847871649231,-0.0211825029638677,"male-real","female"
"23412","pony",2390,105,47,2,1,668,"female",6.50428817353665,-0.739342637633239,"none","female"
"23413","pony",22801,402,105,4,1,552,"female",6.31354804627709,0.301989557637349,"female-real","female"
"23414","pony",24905,406,42,2,1,925,"male",6.82979373751242,-0.82911265446691,"none","female"
"23415","pony",1983,104,89,2,1,485,"female",6.18414889093748,0.0147255037696009,"none","female"
"23416","pony",28138,411,174,7,1,725,"male",6.58617165485467,1.54081578994201,"male-real","female"
"23417","pony",1589,103,153,7,1,712,"female",6.56807791141198,1.16378171924059,"female-real","female"
"23418","pony",16700,304,43,2,1,659,"male",6.49072353450251,-0.811158651100176,"none","female"
"23419","pony",3289,106,162,4,1,864,"female",6.76157276880406,1.3253677495412,"male-real","female"
"23420","pony",9207,204,19,2,1,418,"female",6.03548143252476,-1.2420547319018,"none","female"
"23421","pony",25891,408,8,4,1,923,"female",6.82762923450285,-1.43954876893588,"female-real","female"
"23422","pony",25892,408,8,4,1,923,"female",6.82762923450285,-1.43954876893588,"female-real","female"
"23423","pony",18637,307,88,4,1,624,"male",6.43615036836943,-0.00322849959713342,"male-real","female"
"23424","pony",18638,307,88,4,1,624,"male",6.43615036836943,-0.00322849959713342,"male-real","female"
"23425","pony",13296,211,53,4,1,957,"male",6.86380339145295,-0.631618617432833,"female-real","female"
"23426","pony",20349,310,78,2,1,654,"female",6.4831073514572,-0.182768533264476,"none","female"
"23427","pony",21763,312,147,4,1,624,"male",6.43615036836943,1.05605769904019,"male-real","female"
"23428","pony",1151,102,199,4,1,619,"male",6.4281052726846,1.98966587411037,"male-real","female"
"23429","pony",22563,402,35,2,1,695,"female",6.54391184556479,-0.95479067803405,"none","female"
"23430","pony",14880,301,23,4,0,1150,"female",7.0475172213573,-1.17023871843486,"male-real","female"
"23431","pony",5568,110,142,4,1,689,"male",6.53524127101366,0.966287682206517,"male-real","female"
"23432","pony",23663,404,21,4,1,795,"female",6.67834211465433,-1.20614672516833,"female-real","female"
"23433","pony",13971,212,81,2,1,531,"male",6.27476202124194,-0.128906523164273,"none","female"
"23434","pony",16520,303,180,7,1,742,"female",6.60934924316738,1.64853981014242,"female-real","female"
"23435","pony",9502,204,109,7,1,722,"female",6.58202513889283,0.373805571104286,"male-real","female"
"23436","pony",2944,106,42,7,1,609,"female",6.4118182677099,-0.82911265446691,"female-real","female"
"23437","pony",8772,203,56,2,1,544,"female",6.29894924685594,-0.57775660733263,"none","female"
"23438","pony",13972,212,81,2,1,531,"male",6.27476202124194,-0.128906523164273,"none","female"
"23439","pony",2389,105,47,2,1,668,"female",6.50428817353665,-0.739342637633239,"none","female"
"23440","pony",7565,201,51,2,1,724,"female",6.58479139238572,-0.667526624166301,"none","female"
"23441","pony",13396,211,81,7,1,557,"male",6.32256523992728,-0.128906523164273,"male-real","female"
"23442","pony",23764,404,49,2,1,397,"female",5.98393628068719,-0.70343463089977,"none","female"
"23443","pony",19031,308,36,4,1,800,"female",6.68461172766793,-0.936836674667316,"male-real","female"
"23444","pony",22629,402,56,7,1,966,"female",6.87316383421252,-0.57775660733263,"male-real","female"
"23445","pony",17686,305,189,4,1,640,"female",6.46146817635372,1.81012584044303,"male-real","female"
"23446","pony",25846,407,192,7,1,515,"female",6.24416690066374,1.86398785054323,"male-real","female"
"23447","pony",25355,407,18,4,1,570,"female",6.3456363608286,-1.26000873526853,"female-real","female"
"23448","pony",12838,210,81,2,1,656,"male",6.48616078894409,-0.128906523164273,"none","female"
"23449","pony",19636,309,48,2,1,621,"female",6.43133108193348,-0.721388634266504,"none","female"
"23450","pony",16521,303,180,7,1,742,"female",6.60934924316738,1.64853981014242,"female-real","female"
"23451","pony",334,101,87,4,1,707,"female",6.56103066589657,-0.0211825029638677,"male-real","female"
"23452","pony",9205,204,19,2,1,418,"female",6.03548143252476,-1.2420547319018,"none","female"
"23453","pony",2268,105,13,4,1,721,"female",6.58063913728495,-1.3497787521022,"male-real","female"
"23454","pony",19033,308,36,4,1,800,"female",6.68461172766793,-0.936836674667316,"male-real","female"
"23455","pony",19699,309,62,4,0,529,"female",6.2709884318583,-0.470032587132225,"male-real","female"
"23456","pony",16366,303,106,4,1,763,"female",6.63725803128446,0.319943561004083,"male-real","female"
"23457","pony",21633,312,100,2,1,561,"male",6.3297209055227,0.212219540803678,"none","female"
"23458","pony",21635,312,100,2,1,561,"male",6.3297209055227,0.212219540803678,"none","female"
"23459","pony",16657,304,25,7,1,789,"male",6.67076632084587,-1.13433071170139,"female-real","female"
"23460","pony",1434,103,90,2,1,651,"female",6.47850964220857,0.0326795071363351,"none","female"
"23461","pony",10621,206,97,4,1,709,"female",6.56385552653213,0.158357530703475,"female-real","female"
"23462","pony",10622,206,97,4,1,709,"female",6.56385552653213,0.158357530703475,"female-real","female"
"23463","pony",18069,306,95,4,1,672,"male",6.51025834052315,0.122449523970006,"male-real","female"
"23464","pony",27237,410,45,4,1,1236,"male",7.11963563801764,-0.775250644366707,"female-real","female"
"23465","pony",15754,302,87,4,1,492,"female",6.19847871649231,-0.0211825029638677,"male-real","female"
"23466","pony",23501,403,161,7,1,404,"female",6.00141487796115,1.30741374617447,"male-real","female"
"23467","pony",11476,208,8,2,1,599,"female",6.39526159811545,-1.43954876893588,"none","female"
"23468","pony",16025,303,7,2,1,734,"female",6.59850902861452,-1.45750277230261,"none","female"
"23469","pony",19698,309,62,4,0,529,"female",6.2709884318583,-0.470032587132225,"male-real","female"
"23470","pony",26101,408,57,2,1,884,"female",6.78445706263764,-0.559802603965896,"none","female"
"23471","pony",23664,404,21,4,1,795,"female",6.67834211465433,-1.20614672516833,"female-real","female"
"23472","pony",6352,112,31,7,1,567,"male",6.34035930372775,-1.02660669150099,"female-real","female"
"23473","pony",10279,205,192,7,1,635,"female",6.45362499889269,1.86398785054323,"male-real","female"
"23474","pony",24903,406,42,2,1,925,"male",6.82979373751242,-0.82911265446691,"none","female"
"23475","pony",9230,204,26,4,1,668,"female",6.50428817353665,-1.11637670833466,"female-real","female"
"23476","pony",27414,410,97,7,1,787,"male",6.6682282484174,0.158357530703475,"male-real","female"
"23477","pony",27413,410,97,7,1,787,"male",6.6682282484174,0.158357530703475,"male-real","female"
"23478","pony",12931,210,113,7,1,928,"male",6.8330317327862,0.445621584571223,"male-real","female"
"23479","pony",5384,110,76,2,1,513,"male",6.24027584517077,-0.218676539997945,"none","female"
"23480","pony",2985,106,49,2,1,569,"female",6.34388043412633,-0.70343463089977,"none","female"
"23481","pony",2266,105,13,4,1,721,"female",6.58063913728495,-1.3497787521022,"male-real","female"
"23482","pony",3721,107,102,4,1,731,"female",6.59441345974978,0.248127547537146,"male-real","female"
"23483","pony",18498,307,46,2,1,692,"male",6.53958595561767,-0.757296640999973,"none","female"
"23484","pony",3720,107,102,4,1,731,"female",6.59441345974978,0.248127547537146,"male-real","female"
"23485","pony",6287,112,10,4,1,755,"male",6.62671774924902,-1.40364076220241,"male-real","female"
"23486","pony",3290,106,162,4,1,864,"female",6.76157276880406,1.3253677495412,"male-real","female"
"23487","pony",11912,208,151,4,1,656,"female",6.48616078894409,1.12787371250713,"female-real","female"
"23488","pony",7866,201,148,7,1,766,"female",6.64118216974059,1.07401170240692,"male-real","female"
"23489","pony",12932,210,113,7,1,928,"male",6.8330317327862,0.445621584571223,"male-real","female"
"23490","pony",290,101,75,2,1,507,"female",6.22851100359118,-0.236630543364679,"none","female"
"23491","pony",5304,110,55,7,1,732,"male",6.59578051396131,-0.595710610699364,"female-real","female"
"23492","pony",18070,306,95,4,1,672,"male",6.51025834052315,0.122449523970006,"male-real","female"
"23493","pony",2267,105,13,4,1,721,"female",6.58063913728495,-1.3497787521022,"male-real","female"
"23494","pony",14717,213,146,4,1,774,"male",6.65157187358973,1.03810369567345,"female-real","female"
"23495","pony",20350,310,78,2,1,654,"female",6.4831073514572,-0.182768533264476,"none","female"
"23496","pony",9999,205,83,2,1,505,"female",6.22455842927536,-0.0929985164308048,"none","female"
"23497","pony",817,102,65,2,1,561,"male",6.3297209055227,-0.416170577032022,"none","female"
"23498","pony",10341,206,23,2,1,605,"female",6.40522845803084,-1.17023871843486,"none","female"
"23499","pony",28404,412,60,2,1,756,"male",6.62804137617953,-0.505940593865693,"none","female"
"23500","pony",5945,111,80,2,1,542,"female",6.29526600143965,-0.146860526531008,"none","female"
"23501","pony",13970,212,81,2,1,531,"male",6.27476202124194,-0.128906523164273,"none","female"
"23502","pony",24904,406,42,2,1,925,"male",6.82979373751242,-0.82911265446691,"none","female"
"23503","pony",4490,108,176,4,1,590,"female",6.38012253689976,1.57672379667548,"male-real","female"
"23504","pony",22630,402,56,7,1,966,"female",6.87316383421252,-0.57775660733263,"male-real","female"
"23505","pony",19517,309,16,7,1,515,"female",6.24416690066374,-1.295916742002,"female-real","female"
"23506","pony",26865,409,108,4,1,1178,"female",7.07157336421153,0.355851567737552,"female-real","female"
"23507","pony",26470,408,200,7,1,715,"female",6.57228254269401,2.00761987747711,"male-real","female"
"23508","pony",27401,410,96,2,1,646,"male",6.4707995037826,0.140403527336741,"none","female"
"23509","pony",25408,407,29,2,1,526,"female",6.26530121273771,-1.06251469823446,"none","female"
"23510","pony",25409,407,29,2,1,526,"female",6.26530121273771,-1.06251469823446,"none","female"
"23511","pony",21247,311,196,7,1,563,"male",6.33327962813969,1.93580386401017,"female-real","female"
"23512","pony",10883,207,6,2,1,511,"female",6.2363695902037,-1.47545677566934,"none","female"
"23513","pony",16367,303,106,4,1,763,"female",6.63725803128446,0.319943561004083,"male-real","female"
"23514","pony",19287,308,121,7,1,556,"female",6.32076829425058,0.589253611505098,"female-real","female"
"23515","pony",23533,403,171,4,1,631,"female",6.44730586254121,1.48695377984181,"female-real","female"
"23516","pony",28761,412,200,4,1,674,"male",6.51323011091231,2.00761987747711,"female-real","female"
"23517","pony",7817,201,129,4,1,594,"female",6.38687931936265,0.732885638438972,"female-real","female"
"23518","pony",16637,304,21,4,1,961,"male",6.86797440897029,-1.20614672516833,"male-real","female"
"23519","pony",4049,108,24,2,1,569,"female",6.34388043412633,-1.15228471506813,"none","female"
"23520","pony",5019,109,149,4,1,832,"female",6.72383244082121,1.09196570577366,"male-real","female"
"23521","pony",15709,302,74,2,1,593,"female",6.38519439899773,-0.254584546731413,"none","female"
"23522","pony",21217,311,185,4,1,723,"male",6.58340922215876,1.73830982697609,"male-real","female"
"23523","pony",12345,209,98,2,1,1200,"female",7.09007683577609,0.176311534070209,"none","female"
"23524","pony",816,102,65,2,1,561,"male",6.3297209055227,-0.416170577032022,"none","female"
"23525","pony",7255,113,140,7,1,831,"male",6.72262979485545,0.930379675473049,"female-real","female"
"23526","pony",8963,203,124,4,1,624,"female",6.43615036836943,0.6431156216053,"female-real","female"
"23527","pony",10882,207,6,2,1,511,"female",6.2363695902037,-1.47545677566934,"none","female"
"23528","pony",2984,106,49,2,1,569,"female",6.34388043412633,-0.70343463089977,"none","female"
"23529","pony",16636,304,21,4,1,961,"male",6.86797440897029,-1.20614672516833,"male-real","female"
"23530","pony",6350,112,31,7,1,567,"male",6.34035930372775,-1.02660669150099,"female-real","female"
"23531","pony",14744,213,161,7,1,896,"male",6.79794041297493,1.30741374617447,"male-real","female"
"23532","pony",15710,302,74,2,1,593,"female",6.38519439899773,-0.254584546731413,"none","female"
"23533","pony",22040,401,54,2,1,840,"female",6.73340189183736,-0.613664614066099,"none","female"
"23534","pony",13295,211,53,4,1,957,"male",6.86380339145295,-0.631618617432833,"female-real","female"
"23535","pony",26864,409,108,4,1,1178,"female",7.07157336421153,0.355851567737552,"female-real","female"
"23536","pony",14879,301,23,4,0,1150,"female",7.0475172213573,-1.17023871843486,"male-real","female"
"23537","pony",27957,411,98,2,1,600,"male",6.39692965521615,0.176311534070209,"none","female"
"23538","pony",28403,412,60,2,1,756,"male",6.62804137617953,-0.505940593865693,"none","female"
"23539","pony",27403,410,96,2,1,646,"male",6.4707995037826,0.140403527336741,"none","female"
"23540","pony",291,101,75,2,1,507,"female",6.22851100359118,-0.236630543364679,"none","female"
"23541","pony",13406,211,84,2,1,805,"male",6.69084227741856,-0.0750445130640705,"none","female"
"23542","pony",23532,403,171,4,1,631,"female",6.44730586254121,1.48695377984181,"female-real","female"
"23543","pony",13407,211,84,2,1,805,"male",6.69084227741856,-0.0750445130640705,"none","female"
"23544","pony",24524,405,97,4,1,460,"female",6.13122648948314,0.158357530703475,"female-real","female"
"23545","pony",18499,307,46,2,1,692,"male",6.53958595561767,-0.757296640999973,"none","female"
"23546","pony",18254,306,180,7,1,671,"male",6.50876913697168,1.64853981014242,"female-real","female"
"23547","pony",4048,108,24,2,1,569,"female",6.34388043412633,-1.15228471506813,"none","female"
"23548","pony",7256,113,140,7,1,831,"male",6.72262979485545,0.930379675473049,"female-real","female"
"23549","pony",12743,210,54,4,1,729,"male",6.59167373200866,-0.613664614066099,"female-real","female"
"23550","pony",21246,311,196,7,1,563,"male",6.33327962813969,1.93580386401017,"female-real","female"
"23551","pony",13397,211,81,7,1,557,"male",6.32256523992728,-0.128906523164273,"male-real","female"
"23552","pony",333,101,87,4,1,707,"female",6.56103066589657,-0.0211825029638677,"male-real","female"
"23553","pony",2744,105,169,7,1,709,"female",6.56385552653213,1.45104577310834,"female-real","female"
"23554","pony",12344,209,98,2,1,1200,"female",7.09007683577609,0.176311534070209,"none","female"
"23555","pony",24466,405,85,7,1,506,"female",6.22653666928747,-0.0570905096973362,"male-real","female"
"23556","pony",27958,411,98,2,1,600,"male",6.39692965521615,0.176311534070209,"none","female"
"23557","pony",28098,411,154,4,1,664,"male",6.49828214947643,1.18173572260733,"female-real","female"
"23558","pony",7818,201,129,4,1,594,"female",6.38687931936265,0.732885638438972,"female-real","female"
"23559","pony",4491,108,176,4,1,590,"female",6.38012253689976,1.57672379667548,"male-real","female"
"23560","pony",11974,208,187,7,0,380,"female",5.94017125272043,1.77421783370956,"male-real","female"
"23561","pony",20991,311,87,2,1,567,"male",6.34035930372775,-0.0211825029638677,"none","female"
"23562","pony",11475,208,8,2,1,599,"female",6.39526159811545,-1.43954876893588,"none","female"
"23563","pony",14716,213,146,4,1,774,"male",6.65157187358973,1.03810369567345,"female-real","female"
"23564","pony",6351,112,31,7,1,567,"male",6.34035930372775,-1.02660669150099,"female-real","female"
"23565","pony",6232,111,186,4,1,728,"female",6.59030104819669,1.75626383034283,"male-real","female"
"23566","pony",10275,205,191,4,1,884,"female",6.78445706263764,1.8460338471765,"female-real","female"
"23567","pony",2743,105,169,7,1,709,"female",6.56385552653213,1.45104577310834,"female-real","female"
"23568","pony",27959,411,98,2,1,600,"male",6.39692965521615,0.176311534070209,"none","female"
"23569","pony",23191,403,54,2,1,555,"female",6.31896811374643,-0.613664614066099,"none","female"
"23570","pony",15645,302,58,7,1,626,"female",6.4393503711001,-0.541848600599162,"female-real","female"
"23571","pony",23662,404,21,4,1,795,"female",6.67834211465433,-1.20614672516833,"female-real","female"
"23572","pony",25356,407,18,4,1,570,"female",6.3456363608286,-1.26000873526853,"female-real","female"
"23573","pony",16656,304,25,7,1,789,"male",6.67076632084587,-1.13433071170139,"female-real","female"
"23574","pony",17685,305,189,4,1,640,"female",6.46146817635372,1.81012584044303,"male-real","female"
"23575","pony",4047,108,24,2,1,569,"female",6.34388043412633,-1.15228471506813,"none","female"
"23576","pony",27402,410,96,2,1,646,"male",6.4707995037826,0.140403527336741,"none","female"
"23577","pony",28402,412,60,2,1,756,"male",6.62804137617953,-0.505940593865693,"none","female"
"23578","pony",1435,103,90,2,1,651,"female",6.47850964220857,0.0326795071363351,"none","female"
"23579","pony",7867,201,148,7,1,766,"female",6.64118216974059,1.07401170240692,"male-real","female"
"25190","sewing",15210,301,115,7,0,986,"female",6.89365635460264,0.481529591304692,"female-real","female"
"25191","sewing",24033,404,139,7,1,503,"female",6.22059017009974,0.912425672106315,"male-real","female"
"25192","sewing",12735,210,53,7,1,822,"male",6.71174039505618,-0.631618617432833,"male-real","female"
"25193","sewing",7800,201,123,4,1,743,"female",6.61069604471776,0.625161618238566,"female-real","female"
"25194","sewing",5696,111,9,4,1,710,"female",6.56526497003536,-1.42159476556914,"male-real","female"
"25195","sewing",17396,305,72,2,1,626,"female",6.4393503711001,-0.290492553464882,"none","female"
"25196","sewing",10556,206,78,7,1,706,"female",6.55961523749324,-0.182768533264476,"male-real","female"
"25197","sewing",9340,204,58,7,1,458,"female",6.12686918411419,-0.541848600599162,"male-real","female"
"25198","sewing",25331,407,8,2,1,706,"female",6.55961523749324,-1.43954876893588,"none","female"
"25199","sewing",21067,311,114,7,1,657,"male",6.48768401848461,0.463575587937958,"female-real","female"
"25200","sewing",27478,410,126,4,1,772,"male",6.64898455002478,0.679023628338769,"female-real","female"
"25201","sewing",25660,407,101,7,1,595,"female",6.38856140554563,0.230173544170412,"male-real","female"
"25202","sewing",17397,305,72,2,1,626,"female",6.4393503711001,-0.290492553464882,"none","female"
"25203","sewing",5697,111,9,4,1,710,"female",6.56526497003536,-1.42159476556914,"male-real","female"
"25204","sewing",10640,206,100,2,0,662,"female",6.49526555593701,0.212219540803678,"none","female"
"25205","sewing",1272,103,42,2,1,749,"female",6.61873898351722,-0.82911265446691,"none","female"
"25206","sewing",26376,408,148,7,1,483,"female",6.18001665365257,1.07401170240692,"male-real","female"
"25207","sewing",709,102,35,2,1,706,"male",6.55961523749324,-0.95479067803405,"none","female"
"25208","sewing",24032,404,139,7,1,503,"female",6.22059017009974,0.912425672106315,"male-real","female"
"25209","sewing",795,102,58,7,1,497,"male",6.20859002609663,-0.541848600599162,"female-real","female"
"25210","sewing",16543,303,191,7,1,593,"female",6.38519439899773,1.8460338471765,"female-real","female"
"25211","sewing",22366,401,172,4,1,826,"female",6.71659477352098,1.50490778320855,"female-real","female"
"25212","sewing",5758,111,29,7,1,572,"female",6.3491389913798,-1.06251469823446,"female-real","female"
"25213","sewing",18054,306,92,7,0,521,"male",6.25575004175337,0.0685875138698037,"female-real","female"
"25214","sewing",22982,402,181,4,1,997,"female",6.90475076996184,1.66649381350915,"female-real","female"
"25215","sewing",9260,204,35,2,1,653,"female",6.48157712927643,-0.95479067803405,"none","female"
"25216","sewing",25002,406,73,7,1,695,"male",6.54391184556479,-0.272538550098148,"male-real","female"
"25217","sewing",4965,109,121,4,1,504,"female",6.22257626807137,0.589253611505098,"male-real","female"
"25218","sewing",9341,204,58,7,1,458,"female",6.12686918411419,-0.541848600599162,"male-real","female"
"25219","sewing",22983,402,181,4,1,997,"female",6.90475076996184,1.66649381350915,"female-real","female"
"25220","sewing",15081,301,80,2,1,633,"female",6.45047042214418,-0.146860526531008,"none","female"
"25221","sewing",14484,213,67,2,1,764,"male",6.63856778916652,-0.380262570298553,"none","female"
"25222","sewing",15449,302,12,7,1,767,"female",6.64248680136726,-1.36773275546894,"female-real","female"
"25223","sewing",27834,411,68,7,1,724,"male",6.58479139238572,-0.362308566931819,"male-real","female"
"25224","sewing",27388,410,93,2,1,1139,"male",7.03790596344718,0.0865415172365379,"none","female"
"25225","sewing",17765,306,20,2,0,640,"male",6.46146817635372,-1.22410072853506,"none","female"
"25226","sewing",2863,106,19,2,1,665,"female",6.49978704065585,-1.2420547319018,"none","female"
"25227","sewing",25857,407,197,4,1,370,"female",5.91350300563827,1.9537578673769,"female-real","female"
"25228","sewing",5698,111,9,4,1,710,"female",6.56526497003536,-1.42159476556914,"male-real","female"
"25229","sewing",19132,308,63,4,1,544,"female",6.29894924685594,-0.45207858376549,"male-real","female"
"25230","sewing",15211,301,115,7,0,986,"female",6.89365635460264,0.481529591304692,"female-real","female"
"25231","sewing",12736,210,53,7,1,822,"male",6.71174039505618,-0.631618617432833,"male-real","female"
"25232","sewing",21524,312,70,4,1,1074,"male",6.97914527506881,-0.32640056019835,"male-real","female"
"25233","sewing",27836,411,68,7,1,724,"male",6.58479139238572,-0.362308566931819,"male-real","female"
"25234","sewing",15082,301,80,2,1,633,"female",6.45047042214418,-0.146860526531008,"none","female"
"25235","sewing",710,102,35,2,1,706,"male",6.55961523749324,-0.95479067803405,"none","female"
